card_id,card_label,category_id,category_label,user_id
57,펫보험비교,11,보험,54c71e42-359a-444e-9efe-8a817db4a1f9
38,오토·여행케어,11,보험,54c71e42-359a-444e-9efe-8a817db4a1f9
56,MY 보험,11,보험,54c71e42-359a-444e-9efe-8a817db4a1f9
58,해외여행보험비교,11,보험,54c71e42-359a-444e-9efe-8a817db4a1f9
55,보험금 청구,11,보험,54c71e42-359a-444e-9efe-8a817db4a1f9
53,보험 고민상담소,11,보험,54c71e42-359a-444e-9efe-8a817db4a1f9
13,머니스토리,3,포인트·머니,54c71e42-359a-444e-9efe-8a817db4a1f9
28,쿠폰,3,포인트·머니,54c71e42-359a-444e-9efe-8a817db4a1f9
50,대한항공 마일지리 적립,3,포인트·머니,54c71e42-359a-444e-9efe-8a817db4a1f9
12,포인트 선물,3,포인트·머니,54c71e42-359a-444e-9efe-8a817db4a1f9
22,MY 대출,5,대출,54c71e42-359a-444e-9efe-8a817db4a1f9
19,신용대출비교,5,대출,54c71e42-359a-444e-9efe-8a817db4a1f9
20,주택담보대출비교,5,대출,54c71e42-359a-444e-9efe-8a817db4a1f9
36,수입·지출 관리,6,결제,54c71e42-359a-444e-9efe-8a817db4a1f9
1,예약 송금,6,결제,54c71e42-359a-444e-9efe-8a817db4a1f9
65,결제 내역,6,결제,54c71e42-359a-444e-9efe-8a817db4a1f9
37,후불결제,6,결제,54c71e42-359a-444e-9efe-8a817db4a1f9
67,민생회복 소비쿠폰,6,결제,54c71e42-359a-444e-9efe-8a817db4a1f9
44,미래에셋 네이버통장,6,결제,54c71e42-359a-444e-9efe-8a817db4a1f9
26,현장결제,6,결제,54c71e42-359a-444e-9efe-8a817db4a1f9
2,송금,6,결제,54c71e42-359a-444e-9efe-8a817db4a1f9
23,결제혜택,6,결제,54c71e42-359a-444e-9efe-8a817db4a1f9
24,패밀리결제,6,결제,54c71e42-359a-444e-9efe-8a817db4a1f9
69,멤버십카드 추가,6,결제,54c71e42-359a-444e-9efe-8a817db4a1f9
27,QR촬영 결제,6,결제,54c71e42-359a-444e-9efe-8a817db4a1f9
